top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	BioSample	BioProject	experiment_title	sample_title	study_title	sample_description	library_name	library_strategy	library_source	library_layout	instrument_model	read_count	base_count	scientific_name	collection_date	first_public	last_updated	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sra_galaxy	sample_prep_interval	fastq_md5	experimental_protocol	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	host_genotype	host_phenotype	environmental_medium	cultivar	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	restriction_site	serovar	investigation_type	location	sra_ftp	age	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	tag	first_created	lat	strain	host_status	tax_id	submitted_format	submitted_host_sex	surveillance_target	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
Tumor	no	no	no	no	unknown	ovary	SRR35164961	SRX30270076	SAMN50837775	PRJNA1311633	SRS26320732	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	15723 LOT_X14	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2530686	308476635	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												153122207.0								168783760	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/061/SRR35164961/SRR35164961								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/061/SRR35164961/SRR35164961.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/061/SRR35164961/SRR35164961		f0bbea4fa456cc51468969155bf52323							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							eaeb55a5c6cc13bbc0c6d6fb360a05c6		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/061/SRR35164961/SRR35164961.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/061/SRR35164961/SRR35164961																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/061/SRR35164961/SRR35164961.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			15723 LOT_X14		2019-01-01			15723lt_rawlib.bam						15723 LOT_X14		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164961												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164962	SRX30270075	SAMN50837828	PRJNA1311633	SRS26320731	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	6786 LOT_X53	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1824727	224382962	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												112575299.0								122814400	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/062/SRR35164962/SRR35164962								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/062/SRR35164962/SRR35164962.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/062/SRR35164962/SRR35164962		ddd8ac3e2780760d0ad0b5ce60fa676f							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							dc345b1f6c9e369aa89faae8d8dd8d2f		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/062/SRR35164962/SRR35164962.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/062/SRR35164962/SRR35164962																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/062/SRR35164962/SRR35164962.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			6786 LOT_X53		2019-01-01			6786lt_rawlib.bam						6786 LOT_X53		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164962												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164966	SRX30270071	SAMN50837824	PRJNA1311633	SRS26320727	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	6460 LOT_X44	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	940510	103091391	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												55072049.0								57678169	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/066/SRR35164966/SRR35164966								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/066/SRR35164966/SRR35164966.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/066/SRR35164966/SRR35164966		81bb47bfd6c555355588d18007807433							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							0b03681641f6d405d6898d11fb204b56		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/066/SRR35164966/SRR35164966.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/066/SRR35164966/SRR35164966																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/066/SRR35164966/SRR35164966.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			6460 LOT_X44		2019-01-01			6460lt_rawlib.bam						6460 LOT_X44		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164966												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164967	SRX30270070	SAMN50837823	PRJNA1311633	SRS26320726	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	3695ROTX60	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2013554	245128585	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												128109159.0								140314059	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/067/SRR35164967/SRR35164967								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/067/SRR35164967/SRR35164967.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/067/SRR35164967/SRR35164967		e32bb47c28652eba97dde2b2252c7634							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							700cae742993cf174aba744be40972a2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/067/SRR35164967/SRR35164967.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/067/SRR35164967/SRR35164967																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/067/SRR35164967/SRR35164967.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			3695ROTX60		2019-01-01			3695rt_rawlib.bam						3695ROTX60		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164967												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164969	SRX30270068	SAMN50837821	PRJNA1311633	SRS26320725	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	KC-05_MG_X64	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1540589	185872335	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												100484026.0								106468434	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/069/SRR35164969/SRR35164969								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/069/SRR35164969/SRR35164969.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/069/SRR35164969/SRR35164969		43bd285e3f1dd84afc306224492cd06a							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							f21277382ae51dff97f14f0adc026ab2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/069/SRR35164969/SRR35164969.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/069/SRR35164969/SRR35164969																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/069/SRR35164969/SRR35164969.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			KC-05_MG_X64		2019-01-01			kc05_rawlib.bam						KC-05_MG_X64		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164969												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164972	SRX30270065	SAMN50837774	PRJNA1311633	SRS26320720	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	15774 ROT_X10	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	3382728	414855556	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												204384521.0								227088936	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/072/SRR35164972/SRR35164972								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/072/SRR35164972/SRR35164972.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/072/SRR35164972/SRR35164972		eecc1f3347689b59cce5f7bd83666294							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							d1293c8b1925151975e6f5c70a28b9f4		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/072/SRR35164972/SRR35164972.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/072/SRR35164972/SRR35164972																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/072/SRR35164972/SRR35164972.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			15774 ROT_X10		2019-01-01			15774rt_rawlib.bam						15774 ROT_X10		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164972												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164973	SRX30270064	SAMN50837818	PRJNA1311633	SRS26320721	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	MG_15X47	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1187825	143563772	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												79409601.0								81892742	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/073/SRR35164973/SRR35164973								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/073/SRR35164973/SRR35164973.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/073/SRR35164973/SRR35164973		b82d80bc2a4bdadc1ceef58fc83bb3e2							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							bd0e94a234cccd176714914d2a283c52		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/073/SRR35164973/SRR35164973.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/073/SRR35164973/SRR35164973																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/073/SRR35164973/SRR35164973.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			MG_15X47		2019-01-01			mg15_rawlib.bam						MG_15X47		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164973												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35164998	SRX30270039	SAMN50837931	PRJNA1311633	SRS26320695	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	KC-11_MG_X70	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1803613	220234229	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												111325153.0								121713971	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/098/SRR35164998/SRR35164998								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/098/SRR35164998/SRR35164998.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/098/SRR35164998/SRR35164998		8c8967790e54341a2e553f2b010f88a9							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							ebc081a7ef9fc69a71d1d553efa2c377		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/098/SRR35164998/SRR35164998.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/098/SRR35164998/SRR35164998																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/098/SRR35164998/SRR35164998.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			KC-11_MG_X70		2019-01-01			kc11_rawlib.bam						KC-11_MG_X70		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35164998												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165003	SRX30270034	SAMN50837927	PRJNA1311633	SRS26320689	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	MG_18X50	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	868693	107364838	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												61936197.0								61941933	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/003/SRR35165003/SRR35165003								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/003/SRR35165003/SRR35165003.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/003/SRR35165003/SRR35165003		4588840410e82f86b18ad971611e47ca							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							251a1644d3a4052b80d73dccb24ff6cd		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/003/SRR35165003/SRR35165003.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/003/SRR35165003/SRR35165003																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/003/SRR35165003/SRR35165003.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			MG_18X50		2019-01-01			mg18_rawlib.bam						MG_18X50		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165003												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165005	SRX30270032	SAMN50837925	PRJNA1311633	SRS26320688	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	MG_14X46	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1053414	131364871	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												75018832.0								76054864	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/005/SRR35165005/SRR35165005								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/005/SRR35165005/SRR35165005.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/005/SRR35165005/SRR35165005		b473fbe9e5b5f26bfeac7e12de4bb3bf							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							f0432ff82d03dae88a3ef77c9c83be35		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/005/SRR35165005/SRR35165005.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/005/SRR35165005/SRR35165005																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/005/SRR35165005/SRR35165005.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			MG_14X46		2019-01-01			mg14_rawlib.bam						MG_14X46		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165005												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165006	SRX30270031	SAMN50837924	PRJNA1311633	SRS26320686	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	MG_13X45	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1365026	165969416	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												90429288.0								93944595	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/006/SRR35165006/SRR35165006								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/006/SRR35165006/SRR35165006.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/006/SRR35165006/SRR35165006		279f60c8392bc13061e501730e0540b2							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							a3fa70bd6c0d868c4fc5c1b7b1afdd10		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/006/SRR35165006/SRR35165006.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/006/SRR35165006/SRR35165006																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/006/SRR35165006/SRR35165006.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			MG_13X45		2019-01-01			mg13_rawlib.bam						MG_13X45		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165006												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165007	SRX30270030	SAMN50837923	PRJNA1311633	SRS26320687	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	MG_11X43	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1271425	159225896	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												90678874.0								92568855	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/007/SRR35165007/SRR35165007								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/007/SRR35165007/SRR35165007.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/007/SRR35165007/SRR35165007		a26a3abe366df6558ae0241c0e65539c							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							874d06f5bbd5bee9bb2ea501b9cf571d		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/007/SRR35165007/SRR35165007.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/007/SRR35165007/SRR35165007																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/007/SRR35165007/SRR35165007.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			MG_11X43		2019-01-01			mg11_rawlib.bam						MG_11X43		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165007												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165012	SRX30270025	SAMN50837784	PRJNA1311633	SRS26320682	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	13179LOT_X67	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2877378	351879762	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												177831044.0								196402259	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/012/SRR35165012/SRR35165012								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/012/SRR35165012/SRR35165012.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/012/SRR35165012/SRR35165012		b3e8922891efd4d05a6ed684e3ef37b0							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							bc43e50f6b2d1395e7368c5c13b71adc		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/012/SRR35165012/SRR35165012.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/012/SRR35165012/SRR35165012																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/012/SRR35165012/SRR35165012.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			13179LOT_X67		2019-01-01			13179lt_rawlib.bam						13179LOT_X67		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165012												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165019	SRX30270018	SAMN50837912	PRJNA1311633	SRS26320674	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	10676RT_X59	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	4216289	514588248	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												254118522.0								283742473	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/019/SRR35165019/SRR35165019								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/019/SRR35165019/SRR35165019.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/019/SRR35165019/SRR35165019		8d22961a308ace15958155ef3bd517bf							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							04b57363f0c25937fe92faa328a0d293		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/019/SRR35165019/SRR35165019.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/019/SRR35165019/SRR35165019																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/019/SRR35165019/SRR35165019.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			10676RT_X59		2019-01-01			10676rt_rawlib.bam						10676RT_X59		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165019												PRJNA1311633					ovary																																													
